"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"< 1 year"	"1"	Suppressed	38604	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	148996	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	190202	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	185914	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	178415	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	173916	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	178397	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"30-34 years"	"30-34"	26	177429	14.65
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"35-39 years"	"35-39"	53	193155	27.44
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"40-44 years"	"40-44"	95	188420	50.42
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"45-49 years"	"45-49"	140	169998	82.35
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"50-54 years"	"50-54"	239	153797	155.40
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"55-59 years"	"55-59"	284	126474	224.55
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"60-64 years "	"60-64"	349	107632	324.25
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"65-69 years"	"65-69"	486	98936	491.23
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"70-74 years"	"70-74"	610	93645	651.40
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"75-79 years"	"75-79"	684	81157	842.81
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"80-84 years"	"80-84"	645	53667	1201.86
	"Arizona"	"04"	"2000"	"2000"	"Female"	"F"	"85+ years"	"85+"	629	45825	1372.61
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"< 1 year"	"1"	Suppressed	40362	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	156138	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	199318	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	195824	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	192069	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	193283	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	194847	Suppressed
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"30-34 years"	"30-34"	21	192105	10.93
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"35-39 years"	"35-39"	39	199775	19.52
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"40-44 years"	"40-44"	73	190278	38.36
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"45-49 years"	"45-49"	149	165061	90.27
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"50-54 years"	"50-54"	207	146343	141.45
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"55-59 years"	"55-59"	305	114707	265.89
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"60-64 years "	"60-64"	457	97795	467.30
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"65-69 years"	"65-69"	658	90537	726.77
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"70-74 years"	"70-74"	777	81875	949.01
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"75-79 years"	"75-79"	863	63866	1351.27
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"80-84 years"	"80-84"	668	38595	1730.79
	"Arizona"	"04"	"2000"	"2000"	"Male"	"M"	"85+ years"	"85+"	527	23229	2268.72
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"< 1 year"	"1"	Suppressed	41474	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	151020	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	189746	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	191410	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	178391	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	185302	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	177342	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"30-34 years"	"30-34"	26	181475	14.33
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"35-39 years"	"35-39"	56	191129	29.30
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"40-44 years"	"40-44"	104	193325	53.80
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"45-49 years"	"45-49"	141	175603	80.29
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"50-54 years"	"50-54"	239	163266	146.39
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"55-59 years"	"55-59"	329	131440	250.30
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"60-64 years "	"60-64"	377	111860	337.03
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"65-69 years"	"65-69"	468	100258	466.80
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"70-74 years"	"70-74"	625	93976	665.06
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"75-79 years"	"75-79"	731	81815	893.48
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"80-84 years"	"80-84"	646	55894	1155.76
	"Arizona"	"04"	"2001"	"2001"	"Female"	"F"	"85+ years"	"85+"	628	46950	1337.59
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"< 1 year"	"1"	Suppressed	43247	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	158323	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	198533	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	201273	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	193221	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	203093	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	193754	Suppressed
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"30-34 years"	"30-34"	25	195996	12.76
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"35-39 years"	"35-39"	40	198530	20.15
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"40-44 years"	"40-44"	77	194907	39.51
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"45-49 years"	"45-49"	144	170558	84.43
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"50-54 years"	"50-54"	211	154977	136.15
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"55-59 years"	"55-59"	324	119927	270.16
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"60-64 years "	"60-64"	442	101122	437.10
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"65-69 years"	"65-69"	608	91637	663.49
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"70-74 years"	"70-74"	699	83041	841.75
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"75-79 years"	"75-79"	875	65155	1342.95
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"80-84 years"	"80-84"	675	40463	1668.19
	"Arizona"	"04"	"2001"	"2001"	"Male"	"M"	"85+ years"	"85+"	561	24044	2333.22
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"< 1 year"	"1"	0	41732	0.00
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	156337	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	189855	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	196352	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	181486	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	192569	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	180152	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"30-34 years"	"30-34"	21	185642	11.31
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"35-39 years"	"35-39"	54	188766	28.61
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"40-44 years"	"40-44"	90	197835	45.49
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"45-49 years"	"45-49"	151	181793	83.06
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"50-54 years"	"50-54"	227	166286	136.51
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"55-59 years"	"55-59"	293	142288	205.92
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"60-64 years "	"60-64"	411	117710	349.16
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"65-69 years"	"65-69"	443	102996	430.11
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"70-74 years"	"70-74"	591	94272	626.91
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"75-79 years"	"75-79"	695	81972	847.85
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"80-84 years"	"80-84"	644	58447	1101.85
	"Arizona"	"04"	"2002"	"2002"	"Female"	"F"	"85+ years"	"85+"	607	47727	1271.82
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"< 1 year"	"1"	Suppressed	43154	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	163795	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	199002	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	206537	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	197399	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	209127	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	196050	Suppressed
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"30-34 years"	"30-34"	24	199463	12.03
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"35-39 years"	"35-39"	32	195998	16.33
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"40-44 years"	"40-44"	88	199478	44.12
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"45-49 years"	"45-49"	174	177143	98.23
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"50-54 years"	"50-54"	240	157231	152.64
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"55-59 years"	"55-59"	396	131000	302.29
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"60-64 years "	"60-64"	480	105953	453.03
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"65-69 years"	"65-69"	659	93610	703.98
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"70-74 years"	"70-74"	807	84441	955.70
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"75-79 years"	"75-79"	833	65857	1264.86
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"80-84 years"	"80-84"	686	41922	1636.37
	"Arizona"	"04"	"2002"	"2002"	"Male"	"M"	"85+ years"	"85+"	632	24878	2540.40
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"< 1 year"	"1"	0	42675	0.00
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	161565	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	189722	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	200580	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	186620	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	196007	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	184301	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"30-34 years"	"30-34"	22	187561	11.73
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"35-39 years"	"35-39"	32	187031	17.11
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"40-44 years"	"40-44"	94	200264	46.94
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"45-49 years"	"45-49"	150	188081	79.75
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"50-54 years"	"50-54"	226	170940	132.21
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"55-59 years"	"55-59"	341	150108	227.17
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"60-64 years "	"60-64"	402	125980	319.10
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"65-69 years"	"65-69"	503	106192	473.67
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"70-74 years"	"70-74"	595	94843	627.35
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"75-79 years"	"75-79"	749	82290	910.20
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"80-84 years"	"80-84"	623	59764	1042.43
	"Arizona"	"04"	"2003"	"2003"	"Female"	"F"	"85+ years"	"85+"	676	49553	1364.20
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"< 1 year"	"1"	0	44377	0.00
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	167992	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	199628	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	210613	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	202553	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	211198	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	199558	Suppressed
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"30-34 years"	"30-34"	26	199915	13.01
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"35-39 years"	"35-39"	30	194518	15.42
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"40-44 years"	"40-44"	75	201385	37.24
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"45-49 years"	"45-49"	176	183323	96.01
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"50-54 years"	"50-54"	234	160887	145.44
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"55-59 years"	"55-59"	364	138883	262.09
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"60-64 years "	"60-64"	507	112415	451.01
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"65-69 years"	"65-69"	665	96687	687.79
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"70-74 years"	"70-74"	774	85589	904.32
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"75-79 years"	"75-79"	866	67650	1280.12
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"80-84 years"	"80-84"	745	42965	1733.97
	"Arizona"	"04"	"2003"	"2003"	"Male"	"M"	"85+ years"	"85+"	670	26151	2562.04
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"< 1 year"	"1"	Suppressed	43612	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	166951	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	191396	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	204458	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	193034	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	197927	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"25-29 years"	"25-29"	17	191984	8.85
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"30-34 years"	"30-34"	22	188998	11.64
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"35-39 years"	"35-39"	43	187295	22.96
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"40-44 years"	"40-44"	102	203763	50.06
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"45-49 years"	"45-49"	158	193053	81.84
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"50-54 years"	"50-54"	225	178071	126.35
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"55-59 years"	"55-59"	333	159130	209.26
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"60-64 years "	"60-64"	421	133767	314.73
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"65-69 years"	"65-69"	535	110996	482.00
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"70-74 years"	"70-74"	585	96148	608.44
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"75-79 years"	"75-79"	681	82060	829.88
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"80-84 years"	"80-84"	632	61917	1020.72
	"Arizona"	"04"	"2004"	"2004"	"Female"	"F"	"85+ years"	"85+"	673	51046	1318.42
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"< 1 year"	"1"	Suppressed	45504	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	173964	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	201849	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	213709	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	209474	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"20-24 years"	"20-24"	17	213772	7.95
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	206836	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	200612	Suppressed
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"35-39 years"	"35-39"	35	195138	17.94
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"40-44 years"	"40-44"	74	205464	36.02
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"45-49 years"	"45-49"	156	189172	82.46
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"50-54 years"	"50-54"	223	166074	134.28
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"55-59 years"	"55-59"	380	147555	257.53
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"60-64 years "	"60-64"	525	119218	440.37
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"65-69 years"	"65-69"	662	101180	654.28
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"70-74 years"	"70-74"	774	86571	894.06
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"75-79 years"	"75-79"	847	68943	1228.55
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"80-84 years"	"80-84"	757	44612	1696.85
	"Arizona"	"04"	"2004"	"2004"	"Male"	"M"	"85+ years"	"85+"	660	27151	2430.85
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"< 1 year"	"1"	0	45779	0.00
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"1-4 years"	"1-4"	0	173867	0.00
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	195637	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	207998	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	201497	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	199191	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	203100	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"30-34 years"	"30-34"	25	191103	13.08
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"35-39 years"	"35-39"	32	192268	16.64
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"40-44 years"	"40-44"	79	206736	38.21
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"45-49 years"	"45-49"	179	200700	89.19
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"50-54 years"	"50-54"	236	185304	127.36
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"55-59 years"	"55-59"	347	170691	203.29
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"60-64 years "	"60-64"	444	141583	313.60
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"65-69 years"	"65-69"	512	116421	439.78
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"70-74 years"	"70-74"	616	97860	629.47
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"75-79 years"	"75-79"	667	83407	799.69
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"80-84 years"	"80-84"	664	64569	1028.36
	"Arizona"	"04"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	730	53100	1374.76
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	Suppressed	46655	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	180806	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	206255	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	217232	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	218017	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	216575	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	215866	Suppressed
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"30-34 years"	"30-34"	20	201856	9.91
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"35-39 years"	"35-39"	29	200928	14.43
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"40-44 years"	"40-44"	66	208161	31.71
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"45-49 years"	"45-49"	151	196857	76.71
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"50-54 years"	"50-54"	226	173163	130.51
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"55-59 years"	"55-59"	406	158020	256.93
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"60-64 years "	"60-64"	527	126700	415.94
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"65-69 years"	"65-69"	678	105811	640.77
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"70-74 years"	"70-74"	792	88724	892.66
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"75-79 years"	"75-79"	865	71503	1209.74
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"80-84 years"	"80-84"	776	46053	1685.02
	"Arizona"	"04"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	680	29084	2338.06
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	0	45911	0.00
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	179487	Suppressed
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"5-9 years"	"5-9"	0	203480	0.00
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	211933	Suppressed
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	209382	Suppressed
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	201354	Suppressed
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	215474	Suppressed
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"30-34 years"	"30-34"	29	192985	15.03
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"35-39 years"	"35-39"	50	199961	25.00
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"40-44 years"	"40-44"	78	207042	37.67
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"45-49 years"	"45-49"	162	207620	78.03
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"50-54 years"	"50-54"	229	192766	118.80
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"55-59 years"	"55-59"	358	182682	195.97
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"60-64 years "	"60-64"	471	148697	316.75
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"65-69 years"	"65-69"	523	122069	428.45
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"70-74 years"	"70-74"	619	100032	618.80
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"75-79 years"	"75-79"	687	84209	815.83
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"80-84 years"	"80-84"	648	65354	991.52
	"Arizona"	"04"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	717	55696	1287.35
	"Arizona"	"04"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	Suppressed	48290	Suppressed
