"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	"75-79 years"	"75-79"	1217	48991	2484.13
	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	"80-84 years"	"80-84"	803	32833	2445.71
	"Colorado"	"08"	"2014"	"2014"	"Male"	"M"	"85+ years"	"85+"	774	27187	2846.95
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"< 1 year"	"1"	Suppressed	32036	Suppressed
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"1-4 years"	"1-4"	32	129918	24.63
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"5-9 years"	"5-9"	26	171973	15.12
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"10-14 years"	"10-14"	22	177353	12.40
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"15-19 years"	"15-19"	41	172244	23.80
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"20-24 years"	"20-24"	55	180261	30.51
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"25-29 years"	"25-29"	143	196220	72.88
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"30-34 years"	"30-34"	264	197012	134.00
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"35-39 years"	"35-39"	370	182064	203.23
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"40-44 years"	"40-44"	552	173963	317.31
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"45-49 years"	"45-49"	853	171220	498.19
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"50-54 years"	"50-54"	1147	183787	624.09
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"55-59 years"	"55-59"	1386	184143	752.68
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"60-64 years "	"60-64"	1698	163395	1039.20
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"65-69 years"	"65-69"	1744	133059	1310.70
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"70-74 years"	"70-74"	1432	88919	1610.45
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"75-79 years"	"75-79"	1061	60482	1754.24
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"80-84 years"	"80-84"	809	44259	1827.88
	"Colorado"	"08"	"2015"	"2015"	"Female"	"F"	"85+ years"	"85+"	862	53601	1608.18
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"< 1 year"	"1"	Suppressed	33383	Suppressed
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"1-4 years"	"1-4"	31	136142	22.77
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"5-9 years"	"5-9"	19	181334	10.48
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"10-14 years"	"10-14"	28	185551	15.09
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"15-19 years"	"15-19"	40	183921	21.75
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"20-24 years"	"20-24"	74	202112	36.61
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"25-29 years"	"25-29"	106	211924	50.02
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"30-34 years"	"30-34"	133	212046	62.72
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"35-39 years"	"35-39"	167	194029	86.07
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"40-44 years"	"40-44"	257	187203	137.28
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"45-49 years"	"45-49"	395	179539	220.01
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"50-54 years"	"50-54"	766	183468	417.51
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"55-59 years"	"55-59"	1353	181004	747.50
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"60-64 years "	"60-64"	1841	156648	1175.25
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"65-69 years"	"65-69"	2033	126715	1604.39
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"70-74 years"	"70-74"	1551	79985	1939.11
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"75-79 years"	"75-79"	1194	50785	2351.09
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"80-84 years"	"80-84"	859	33172	2589.53
	"Colorado"	"08"	"2015"	"2015"	"Male"	"M"	"85+ years"	"85+"	770	28102	2740.02
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"< 1 year"	"1"	Suppressed	32069	Suppressed
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"1-4 years"	"1-4"	29	130077	22.29
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"5-9 years"	"5-9"	18	170914	10.53
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"10-14 years"	"10-14"	28	178559	15.68
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"15-19 years"	"15-19"	44	176198	24.97
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"20-24 years"	"20-24"	77	180401	42.68
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"25-29 years"	"25-29"	134	201617	66.46
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"30-34 years"	"30-34"	248	201252	123.23
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"35-39 years"	"35-39"	362	188682	191.86
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"40-44 years"	"40-44"	576	171888	335.10
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"45-49 years"	"45-49"	866	175067	494.67
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"50-54 years"	"50-54"	1169	178479	654.98
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"55-59 years"	"55-59"	1482	186378	795.16
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"60-64 years "	"60-64"	1718	167433	1026.08
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"65-69 years"	"65-69"	1840	140966	1305.28
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"70-74 years"	"70-74"	1496	92466	1617.89
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"75-79 years"	"75-79"	1144	62657	1825.81
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"80-84 years"	"80-84"	891	44613	1997.18
	"Colorado"	"08"	"2016"	"2016"	"Female"	"F"	"85+ years"	"85+"	940	54520	1724.14
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"< 1 year"	"1"	Suppressed	33335	Suppressed
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"1-4 years"	"1-4"	26	135439	19.20
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"5-9 years"	"5-9"	25	180448	13.85
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"10-14 years"	"10-14"	19	187619	10.13
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"15-19 years"	"15-19"	35	187488	18.67
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"20-24 years"	"20-24"	59	202987	29.07
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"25-29 years"	"25-29"	92	219044	42.00
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"30-34 years"	"30-34"	149	218993	68.04
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"35-39 years"	"35-39"	187	202103	92.53
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"40-44 years"	"40-44"	239	185370	128.93
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"45-49 years"	"45-49"	378	185876	203.36
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"50-54 years"	"50-54"	726	179536	404.38
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"55-59 years"	"55-59"	1271	183377	693.11
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"60-64 years "	"60-64"	1742	160512	1085.28
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"65-69 years"	"65-69"	2131	134043	1589.79
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"70-74 years"	"70-74"	1666	83781	1988.52
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"75-79 years"	"75-79"	1291	52796	2445.26
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"80-84 years"	"80-84"	860	33768	2546.79
	"Colorado"	"08"	"2016"	"2016"	"Male"	"M"	"85+ years"	"85+"	813	28981	2805.29
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"< 1 year"	"1"	Suppressed	31298	Suppressed
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"1-4 years"	"1-4"	31	129926	23.86
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	168902	Suppressed
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"10-14 years"	"10-14"	24	180606	13.29
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"15-19 years"	"15-19"	47	178593	26.32
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"20-24 years"	"20-24"	73	179773	40.61
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"25-29 years"	"25-29"	151	206811	73.01
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	209	204244	102.33
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	380	194244	195.63
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	601	172491	348.42
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	891	177176	502.89
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	1133	173143	654.37
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	1536	186015	825.74
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	1697	170936	992.77
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	1867	142499	1310.18
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	1694	101982	1661.08
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	1242	65741	1889.23
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	871	45312	1922.23
	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	939	55287	1698.41
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"< 1 year"	"1"	Suppressed	32737	Suppressed
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"1-4 years"	"1-4"	28	135055	20.73
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"5-9 years"	"5-9"	32	177978	17.98
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"10-14 years"	"10-14"	31	189847	16.33
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	54	190418	28.36
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	73	201593	36.21
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	113	225522	50.11
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	165	224444	73.51
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	176	209323	84.08
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	244	186484	130.84
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	402	189766	211.84
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	709	176072	402.68
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	1270	183119	693.54
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	1745	164591	1060.20
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	2237	135045	1656.48
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	1837	93632	1961.94
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	1308	55471	2357.99
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	929	34545	2689.25
	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	775	29680	2611.19
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	Suppressed	30816	Suppressed
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	129936	Suppressed
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	22	167620	13.12
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	27	181576	14.87
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	48	182019	26.37
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	73	180279	40.49
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	146	210982	69.20
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	262	208120	125.89
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	390	199860	195.14
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	588	176007	334.08
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	881	177321	496.84
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	999	169186	590.47
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	1476	185455	795.88
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	1793	173475	1033.58
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	1854	146779	1263.12
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	1813	108103	1677.10
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	1299	70150	1851.75
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	878	46813	1875.55
	"Colorado"	"08"	"2018"	"2018"	"Female"	"F"	"85+ years"	"85+"	957	55977	1709.63
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	Suppressed	31666	Suppressed
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	28	135352	20.69
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	29	176146	16.46
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	28	190847	14.67
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	45	193892	23.21
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	71	200839	35.35
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	109	231867	47.01
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	151	229270	65.86
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	176	217238	81.02
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	249	190068	131.01
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	426	191340	222.64
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	686	174117	393.99
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	1330	182441	729.00
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	1884	167701	1123.43
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	2259	138313	1633.25
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	1963	99971	1963.57
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	1405	59566	2358.73
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	952	35805	2658.85
	"Colorado"	"08"	"2018"	"2018"	"Male"	"M"	"85+ years"	"85+"	803	30337	2646.93
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	Suppressed	30109	Suppressed
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	19	128123	14.83
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	22	166494	13.21
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	28	180426	15.52
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	38	184573	20.59
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	66	180553	36.55
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	129	212790	60.62
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	229	211860	108.09
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	356	203589	174.86
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	605	179878	336.34
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	767	175475	437.10
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	1056	167441	630.67
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1424	183670	775.30
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	1763	175264	1005.91
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	2165	151246	1431.44
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	1892	114699	1649.53
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	1351	73763	1831.54
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	1024	48645	2105.05
	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	1042	56667	1838.81
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	Suppressed	31364	Suppressed
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	36	132781	27.11
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	27	174611	15.46
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	27	190487	14.17
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	45	197087	22.83
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	63	201807	31.22
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	109	234640	46.45
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	168	234537	71.63
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	217	223316	97.17
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	266	193789	137.26
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	426	191065	222.96
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	742	174376	425.52
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	1252	181530	689.69
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	1926	169980	1133.07
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	2336	141725	1648.26
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	2200	106126	2073.01
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	1555	63251	2458.46
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	997	37251	2676.44
	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	866	30931	2799.78
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	Suppressed	30117	Suppressed
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	20	125490	15.94
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	20	165508	12.08
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	30	179234	16.74
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	47	185255	25.37
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	65	183690	35.39
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	130	211894	61.35
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	252	216061	116.63
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	338	206206	163.91
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	536	184992	289.74
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	815	172965	471.19
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	1007	168496	597.64
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	1320	179520	735.29
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	1683	176816	951.84
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	1913	154946	1234.62
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	1755	121832	1440.51
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	1284	77338	1660.24
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	861	50184	1715.69
	"Colorado"	"08"	"2020"	"2020"	"Female"	"F"	"85+ years"	"85+"	913	57367	1591.51
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	Suppressed	31650	Suppressed
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	30	130426	23.00
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	23	173237	13.28
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	30	189666	15.82
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	50	197331	25.34
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	77	204065	37.73
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	115	234401	49.06
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	152	239030	63.59
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	173	227469	76.05
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	209	199174	104.93
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	380	188768	201.31
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	651	177629	366.49
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	1149	178331	644.31
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	1732	171829	1007.98
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	2304	145106	1587.80
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	2144	112458	1906.49
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	1549	66493	2329.57
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	922	38504	2394.56
	"Colorado"	"08"	"2020"	"2020"	"Male"	"M"	"85+ years"	"85+"	859	31387	2736.80
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"< 1 year"	"1"	Suppressed	30173	Suppressed
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"1-4 years"	"1-4"	20	122543	16.32
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"5-9 years"	"5-9"	22	164391	13.38
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	175898	Suppressed
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"15-19 years"	"15-19"	39	180046	21.66
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"20-24 years"	"20-24"	68	188441	36.09
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"25-29 years"	"25-29"	148	210656	70.26
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"30-34 years"	"30-34"	245	219463	111.64
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"35-39 years"	"35-39"	375	208610	179.76
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"40-44 years"	"40-44"	656	190313	344.70
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"45-49 years"	"45-49"	876	169847	515.76
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"50-54 years"	"50-54"	1126	171353	657.12
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"55-59 years"	"55-59"	1361	173672	783.66
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"60-64 years "	"60-64"	1740	178085	977.06
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"65-69 years"	"65-69"	2014	158216	1272.94
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"70-74 years"	"70-74"	1999	129548	1543.06
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"75-79 years"	"75-79"	1467	80749	1816.74
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"80-84 years"	"80-84"	984	52007	1892.05
	"Colorado"	"08"	"2021"	"2021"	"Female"	"F"	"85+ years"	"85+"	910	57175	1591.60
	"Colorado"	"08"	"2021"	"2021"	"Male"	"M"	"< 1 year"	"1"	Suppressed	31660	Suppressed
	"Colorado"	"08"	"2021"	"2021"	"Male"	"M"	"1-4 years"	"1-4"	31	127752	24.27
	"Colorado"	"08"	"2021"	"2021"	"Male"	"M"	"5-9 years"	"5-9"	18	171519	10.49
	"Colorado"	"08"	"2021"	"2021"	"Male"	"M"	"10-14 years"	"10-14"	25	186420	13.41
